case_id,repository,pr_number,language,code_changed_files,code_diff_excerpt,docs_before_excerpt,docs_before_retrieved_files,doc_context_01_path,doc_context_01_excerpt,doc_context_02_path,doc_context_02_excerpt,doc_context_03_path,doc_context_03_excerpt,doc_context_04_path,doc_context_04_excerpt,doc_context_05_path,doc_context_05_excerpt,doc_context_06_path,doc_context_06_excerpt,doc_context_07_path,doc_context_07_excerpt,doc_context_08_path,doc_context_08_excerpt,doc_context_09_path,doc_context_09_excerpt,doc_context_10_path,doc_context_10_excerpt,doc_context_11_path,doc_context_11_excerpt,doc_context_12_path,doc_context_12_excerpt,suggested_docs_update_required,suggested_doc_category,suggested_notes,human_docs_update_required,human_doc_category,human_label_notes,review_status,review_row_hash,review_context_hash
synthetic:encode/httpx:configuration:13,encode/httpx,900113,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..b4185c5 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(7.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,fc6c38bfea6f17e8e08532dbb66739b91ac277d5b40d813d1ddb694aaa24d388,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:14,encode/httpx,900114,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..bc326ab 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(8.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,0e46ed87a6a0f57f300b932115d3b971af8be523d6a6e3c8a593ad173934bba0,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:15,encode/httpx,900115,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..632208d 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(9.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,b21d1d6b0207df4487ccd3e4b6799cc9e1297672f13d92fd172a84e3240e1e3e,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:16,encode/httpx,900116,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..1c767b6 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(6.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,6e9c87eaa213e5bd371779c78e3f746ed3280f7dab57ef055f1d36b68ff9f20a,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:17,encode/httpx,900117,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..b4185c5 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(7.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,ced8efebfe8245fdef6619ba2ed3b53fb96b280d9f357700f8e7fba1c9b0242f,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:18,encode/httpx,900118,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..bc326ab 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(8.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,033adb3099b1a053cf15607eeefa24afc088ad39638df069ea9663acf8b53534,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:19,encode/httpx,900119,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..632208d 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(9.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,81e546fb7cee32fe58e06e04389047b13bdd48a71231764b9ce3e916faf4c26a,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:20,encode/httpx,900120,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..1c767b6 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(6.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,827c2600bb8af63b16d328ea696e4d2184c7fa51e71394f10774a734b9291453,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:21,encode/httpx,900121,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..b4185c5 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(7.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,be9886dcc3b62bc545b4f26cc07f9c278c6ec18f5dd1561b9d8958e7d0abdeb6,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:22,encode/httpx,900122,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..bc326ab 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(8.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,3f11b7eecec85b0292f4c0a28e3b8b861694c8f604c83c0ca0e86077d4ed5e3d,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:23,encode/httpx,900123,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..632208d 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(9.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,ffdaf14263897e763d298c424c46daaa16c7f4eac2dc407bac804d488d6a9c51,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:24,encode/httpx,900124,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..1c767b6 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(6.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,4f2b5b89b3b05333815c598603db3e424aea4cf91b62ea71ef201b2daac5e276,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
synthetic:encode/httpx:configuration:25,encode/httpx,900125,python,"[""httpx/_config.py""]","diff --git a/httpx/_config.py b/httpx/_config.py
index 467a6c9..b4185c5 100644
--- a/httpx/_config.py
+++ b/httpx/_config.py
@@ -76,7 +76,7 @@ class Timeout:
     **Usage**:
 
     Timeout(None)               # No timeouts.
-    Timeout(5.0)                # 5s timeout on all operations.
+    Timeout(7.0)                # 5s timeout on all operations.
     Timeout(None, connect=5.0)  # 5s timeout on connect, no other timeouts.
     Timeout(5.0, connect=10.0)  # 10s timeout on connect. 5s timeout elsewhere.
     Timeout(5.0, pool=None)     # No timeout on acquiring connection from pool.","
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*","[""CHANGELOG.md""]",CHANGELOG.md,"
### Removed

* Drop support for Python 3.8

### Added

* Expose `FunctionAuth` from the public API. (#3699)

## 0.28.1 (6th December, 2024)

* Fix SSL case where `verify=False` together with client side certificates.
 
## 0.28.0 (28th November, 2024)

Be aware that the default *JSON request bodies now use a more compact representation*. This is generally considered a prefered style, tho may require updates to test suites.

The 0.28 release includes a limited set of deprecations...

**Deprecations**:

We are working towards a simplified SSL configuration API.

*For users of the standard `verify=True` or `verify=False` cases, or `verify=<ssl_context>` case this should require no changes. The following cases have been deprecated...*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,798ff5e12bcb76cea1f8eec3022181d45576f45982646cebf15dcb364482454e,949107e5a4553b6199c8d37f0b0c4be2d5ce2bf8557324e95e847bc94ad1ccb1
